Thread Type,Material,Size,Connection,QTY, Price ,"OFFSET
Factor","LONG PART >180""
Factor","LONG PART >120""
Factor",
SLHC,Low Alloy Steel,2.375,Pin,1,981.00,1.35,1.15,1.1,
SLHC,Ni Alloy,2.375,Pin,1,1418.00,1.35,1.15,1.1,
SLHC,S13CR or Less,2.375,Pin,1,2309.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,2.875,Pin,1,602.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,2.875,Pin,1,880.00,1.35,1.15,1.1,
SLHC,Ni Alloy,2.875,Pin,1,2450.00,1.35,1.15,1.1,
SLHC,S13CR or Less,2.875,Pin,1,1710.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,3.5,Pin,1,2086.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,3.5,Pin,1,676.00,1.35,1.15,1.1,
SLHC,Ni Alloy,3.5,Pin,1,1286.00,1.35,1.15,1.1,
SLHC,S13CR or Less,3.5,Pin,1,505.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,4,Pin,1,2462.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,4,Pin,1,898.00,1.35,1.15,1.1,
SLHC,Ni Alloy,4,Pin,1,1891.00,1.35,1.15,1.1,
SLHC,S13CR or Less,4,Pin,1,823.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,4.5,Pin,1,1099.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,4.5,Pin,1,1896.00,1.35,1.15,1.1,
SLHC,Ni Alloy,4.5,Pin,1,1617.00,1.35,1.15,1.1,
SLHC,S13CR or Less,4.5,Pin,1,2153.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,5,Pin,1,1166.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,5,Pin,1,1347.00,1.35,1.15,1.1,
SLHC,Ni Alloy,5,Pin,1,1459.00,1.35,1.15,1.1,
SLHC,S13CR or Less,5,Pin,1,1124.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,5.5,Pin,1,2254.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,5.5,Pin,1,2073.00,1.35,1.15,1.1,
SLHC,Ni Alloy,5.5,Pin,1,2297.00,1.35,1.15,1.1,
SLHC,S13CR or Less,5.5,Pin,1,1753.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,6.625,Pin,1,2323.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,6.625,Pin,1,1585.00,1.35,1.15,1.1,
SLHC,Ni Alloy,6.625,Pin,1,562.00,1.35,1.15,1.1,
SLHC,S13CR or Less,6.625,Pin,1,1477.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,7,Pin,1,1640.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,7,Pin,1,1490.00,1.35,1.15,1.1,
SLHC,Ni Alloy,7,Pin,1,1128.00,1.35,1.15,1.1,
SLHC,S13CR or Less,7,Pin,1,1398.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,7.625,Pin,1,1431.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,7.625,Pin,1,646.00,1.35,1.15,1.1,
SLHC,Ni Alloy,7.625,Pin,1,2311.00,1.35,1.15,1.1,
SLHC,S13CR or Less,7.625,Pin,1,616.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,2.375,Pin,2,1777.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,2.375,Pin,2,734.00,1.35,1.15,1.1,
SLHC,Ni Alloy,2.375,Pin,2,2264.00,1.35,1.15,1.1,
SLHC,S13CR or Less,2.375,Pin,2,1465.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,2.875,Pin,2,2438.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,2.875,Pin,2,1941.00,1.35,1.15,1.1,
SLHC,Ni Alloy,2.875,Pin,2,1697.00,1.35,1.15,1.1,
SLHC,S13CR or Less,2.875,Pin,2,1545.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,3.5,Pin,2,1866.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,3.5,Pin,2,1265.00,1.35,1.15,1.1,
SLHC,Ni Alloy,3.5,Pin,2,807.00,1.35,1.15,1.1,
SLHC,S13CR or Less,3.5,Pin,2,512.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,4,Pin,2,2378.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,4,Pin,2,1150.00,1.35,1.15,1.1,
SLHC,Ni Alloy,4,Pin,2,1651.00,1.35,1.15,1.1,
SLHC,S13CR or Less,4,Pin,2,1984.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,4.5,Pin,2,1775.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,4.5,Pin,2,504.00,1.35,1.15,1.1,
SLHC,Ni Alloy,4.5,Pin,2,2163.00,1.35,1.15,1.1,
SLHC,S13CR or Less,4.5,Pin,2,2094.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,5,Pin,2,2038.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,5,Pin,2,916.00,1.35,1.15,1.1,
SLHC,Ni Alloy,5,Pin,2,1105.00,1.35,1.15,1.1,
SLHC,S13CR or Less,5,Pin,2,1673.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,5.5,Pin,2,1941.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,5.5,Pin,2,1517.00,1.35,1.15,1.1,
SLHC,Ni Alloy,5.5,Pin,2,1452.00,1.35,1.15,1.1,
SLHC,S13CR or Less,5.5,Pin,2,1138.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,6.625,Pin,2,1469.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,6.625,Pin,2,2234.00,1.35,1.15,1.1,
SLHC,Ni Alloy,6.625,Pin,2,1195.00,1.35,1.15,1.1,
SLHC,S13CR or Less,6.625,Pin,2,649.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,7,Pin,2,1704.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,7,Pin,2,1335.00,1.35,1.15,1.1,
SLHC,Ni Alloy,7,Pin,2,922.00,1.35,1.15,1.1,
SLHC,S13CR or Less,7,Pin,2,739.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,7.625,Pin,2,2266.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,7.625,Pin,2,2381.00,1.35,1.15,1.1,
SLHC,Ni Alloy,7.625,Pin,2,629.00,1.35,1.15,1.1,
SLHC,S13CR or Less,7.625,Pin,2,2126.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,2.375,Pin,5,669.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,2.375,Pin,5,1375.00,1.35,1.15,1.1,
SLHC,Ni Alloy,2.375,Pin,5,1615.00,1.35,1.15,1.1,
SLHC,S13CR or Less,2.375,Pin,5,842.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,2.875,Pin,5,1797.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,2.875,Pin,5,1151.00,1.35,1.15,1.1,
SLHC,Ni Alloy,2.875,Pin,5,1850.00,1.35,1.15,1.1,
SLHC,S13CR or Less,2.875,Pin,5,1638.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,3.5,Pin,5,2423.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,3.5,Pin,5,693.00,1.35,1.15,1.1,
SLHC,Ni Alloy,3.5,Pin,5,1953.00,1.35,1.15,1.1,
SLHC,S13CR or Less,3.5,Pin,5,1453.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,4,Pin,5,924.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,4,Pin,5,899.00,1.35,1.15,1.1,
SLHC,Ni Alloy,4,Pin,5,743.00,1.35,1.15,1.1,
SLHC,S13CR or Less,4,Pin,5,776.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,4.5,Pin,5,1807.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,4.5,Pin,5,777.00,1.35,1.15,1.1,
SLHC,Ni Alloy,4.5,Pin,5,2326.00,1.35,1.15,1.1,
SLHC,S13CR or Less,4.5,Pin,5,2406.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,5,Pin,5,918.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,5,Pin,5,1561.00,1.35,1.15,1.1,
SLHC,Ni Alloy,5,Pin,5,842.00,1.35,1.15,1.1,
SLHC,S13CR or Less,5,Pin,5,1274.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,5.5,Pin,5,1506.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,5.5,Pin,5,1114.00,1.35,1.15,1.1,
SLHC,Ni Alloy,5.5,Pin,5,611.00,1.35,1.15,1.1,
SLHC,S13CR or Less,5.5,Pin,5,1067.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,6.625,Pin,5,691.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,6.625,Pin,5,1541.00,1.35,1.15,1.1,
SLHC,Ni Alloy,6.625,Pin,5,1268.00,1.35,1.15,1.1,
SLHC,S13CR or Less,6.625,Pin,5,1653.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,7,Pin,5,1247.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,7,Pin,5,2238.00,1.35,1.15,1.1,
SLHC,Ni Alloy,7,Pin,5,1250.00,1.35,1.15,1.1,
SLHC,S13CR or Less,7,Pin,5,2246.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,7.625,Pin,5,1551.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,7.625,Pin,5,2198.00,1.35,1.15,1.1,
SLHC,Ni Alloy,7.625,Pin,5,2066.00,1.35,1.15,1.1,
SLHC,S13CR or Less,7.625,Pin,5,2255.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,2.375,Pin,16,1765.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,2.375,Pin,16,873.00,1.35,1.15,1.1,
SLHC,Ni Alloy,2.375,Pin,16,2401.00,1.35,1.15,1.1,
SLHC,S13CR or Less,2.375,Pin,16,1787.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,2.875,Pin,16,1364.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,2.875,Pin,16,2064.00,1.35,1.15,1.1,
SLHC,Ni Alloy,2.875,Pin,16,1207.00,1.35,1.15,1.1,
SLHC,S13CR or Less,2.875,Pin,16,2372.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,3.5,Pin,16,1489.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,3.5,Pin,16,2407.00,1.35,1.15,1.1,
SLHC,Ni Alloy,3.5,Pin,16,755.00,1.35,1.15,1.1,
SLHC,S13CR or Less,3.5,Pin,16,1050.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,4,Pin,16,1873.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,4,Pin,16,2210.00,1.35,1.15,1.1,
SLHC,Ni Alloy,4,Pin,16,1333.00,1.35,1.15,1.1,
SLHC,S13CR or Less,4,Pin,16,2445.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,4.5,Pin,16,1004.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,4.5,Pin,16,2129.00,1.35,1.15,1.1,
SLHC,Ni Alloy,4.5,Pin,16,1477.00,1.35,1.15,1.1,
SLHC,S13CR or Less,4.5,Pin,16,1270.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,5,Pin,16,2053.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,5,Pin,16,644.00,1.35,1.15,1.1,
SLHC,Ni Alloy,5,Pin,16,1814.00,1.35,1.15,1.1,
SLHC,S13CR or Less,5,Pin,16,1189.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,5.5,Pin,16,2016.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,5.5,Pin,16,1861.00,1.35,1.15,1.1,
SLHC,Ni Alloy,5.5,Pin,16,1327.00,1.35,1.15,1.1,
SLHC,S13CR or Less,5.5,Pin,16,1765.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,6.625,Pin,16,1633.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,6.625,Pin,16,1530.00,1.35,1.15,1.1,
SLHC,Ni Alloy,6.625,Pin,16,2445.00,1.35,1.15,1.1,
SLHC,S13CR or Less,6.625,Pin,16,674.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,7,Pin,16,721.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,7,Pin,16,663.00,1.35,1.15,1.1,
SLHC,Ni Alloy,7,Pin,16,2487.00,1.35,1.15,1.1,
SLHC,S13CR or Less,7,Pin,16,1317.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,7.625,Pin,16,2111.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,7.625,Pin,16,1787.00,1.35,1.15,1.1,
SLHC,Ni Alloy,7.625,Pin,16,559.00,1.35,1.15,1.1,
SLHC,S13CR or Less,7.625,Pin,16,768.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,2.375,Box,1,1853.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,2.375,Box,1,1427.00,1.35,1.15,1.1,
SLHC,Ni Alloy,2.375,Box,1,2173.00,1.35,1.15,1.1,
SLHC,S13CR or Less,2.375,Box,1,2407.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,2.875,Box,1,643.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,2.875,Box,1,1889.00,1.35,1.15,1.1,
SLHC,Ni Alloy,2.875,Box,1,1453.00,1.35,1.15,1.1,
SLHC,S13CR or Less,2.875,Box,1,1392.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,3.5,Box,1,865.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,3.5,Box,1,1845.00,1.35,1.15,1.1,
SLHC,Ni Alloy,3.5,Box,1,1086.00,1.35,1.15,1.1,
SLHC,S13CR or Less,3.5,Box,1,2165.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,4,Box,1,2274.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,4,Box,1,1398.00,1.35,1.15,1.1,
SLHC,Ni Alloy,4,Box,1,702.00,1.35,1.15,1.1,
SLHC,S13CR or Less,4,Box,1,979.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,4.5,Box,1,2237.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,4.5,Box,1,1712.00,1.35,1.15,1.1,
SLHC,Ni Alloy,4.5,Box,1,2341.00,1.35,1.15,1.1,
SLHC,S13CR or Less,4.5,Box,1,2443.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,5,Box,1,1051.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,5,Box,1,1678.00,1.35,1.15,1.1,
SLHC,Ni Alloy,5,Box,1,717.00,1.35,1.15,1.1,
SLHC,S13CR or Less,5,Box,1,1094.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,5.5,Box,1,1206.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,5.5,Box,1,1769.00,1.35,1.15,1.1,
SLHC,Ni Alloy,5.5,Box,1,1443.00,1.35,1.15,1.1,
SLHC,S13CR or Less,5.5,Box,1,1298.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,6.625,Box,1,1580.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,6.625,Box,1,2315.00,1.35,1.15,1.1,
SLHC,Ni Alloy,6.625,Box,1,1877.00,1.35,1.15,1.1,
SLHC,S13CR or Less,6.625,Box,1,977.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,7,Box,1,2046.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,7,Box,1,1751.00,1.35,1.15,1.1,
SLHC,Ni Alloy,7,Box,1,1646.00,1.35,1.15,1.1,
SLHC,S13CR or Less,7,Box,1,1604.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,7.625,Box,1,1524.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,7.625,Box,1,1069.00,1.35,1.15,1.1,
SLHC,Ni Alloy,7.625,Box,1,1054.00,1.35,1.15,1.1,
SLHC,S13CR or Less,7.625,Box,1,1996.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,2.375,Box,2,2155.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,2.375,Box,2,2485.00,1.35,1.15,1.1,
SLHC,Ni Alloy,2.375,Box,2,1584.00,1.35,1.15,1.1,
SLHC,S13CR or Less,2.375,Box,2,1408.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,2.875,Box,2,923.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,2.875,Box,2,1577.00,1.35,1.15,1.1,
SLHC,Ni Alloy,2.875,Box,2,2254.00,1.35,1.15,1.1,
SLHC,S13CR or Less,2.875,Box,2,886.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,3.5,Box,2,1161.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,3.5,Box,2,1684.00,1.35,1.15,1.1,
SLHC,Ni Alloy,3.5,Box,2,758.00,1.35,1.15,1.1,
SLHC,S13CR or Less,3.5,Box,2,2149.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,4,Box,2,1872.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,4,Box,2,1901.00,1.35,1.15,1.1,
SLHC,Ni Alloy,4,Box,2,1375.00,1.35,1.15,1.1,
SLHC,S13CR or Less,4,Box,2,1882.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,4.5,Box,2,1090.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,4.5,Box,2,2073.00,1.35,1.15,1.1,
SLHC,Ni Alloy,4.5,Box,2,550.00,1.35,1.15,1.1,
SLHC,S13CR or Less,4.5,Box,2,1869.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,5,Box,2,983.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,5,Box,2,2005.00,1.35,1.15,1.1,
SLHC,Ni Alloy,5,Box,2,690.00,1.35,1.15,1.1,
SLHC,S13CR or Less,5,Box,2,2461.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,5.5,Box,2,2443.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,5.5,Box,2,1695.00,1.35,1.15,1.1,
SLHC,Ni Alloy,5.5,Box,2,1851.00,1.35,1.15,1.1,
SLHC,S13CR or Less,5.5,Box,2,780.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,6.625,Box,2,1352.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,6.625,Box,2,1028.00,1.35,1.15,1.1,
SLHC,Ni Alloy,6.625,Box,2,2130.00,1.35,1.15,1.1,
SLHC,S13CR or Less,6.625,Box,2,1050.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,7,Box,2,1084.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,7,Box,2,1978.00,1.35,1.15,1.1,
SLHC,Ni Alloy,7,Box,2,826.00,1.35,1.15,1.1,
SLHC,S13CR or Less,7,Box,2,1853.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,7.625,Box,2,1823.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,7.625,Box,2,2476.00,1.35,1.15,1.1,
SLHC,Ni Alloy,7.625,Box,2,969.00,1.35,1.15,1.1,
SLHC,S13CR or Less,7.625,Box,2,1707.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,2.375,Box,5,1489.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,2.375,Box,5,1630.00,1.35,1.15,1.1,
SLHC,Ni Alloy,2.375,Box,5,2462.00,1.35,1.15,1.1,
SLHC,S13CR or Less,2.375,Box,5,1002.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,2.875,Box,5,740.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,2.875,Box,5,2012.00,1.35,1.15,1.1,
SLHC,Ni Alloy,2.875,Box,5,1667.00,1.35,1.15,1.1,
SLHC,S13CR or Less,2.875,Box,5,1563.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,3.5,Box,5,2417.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,3.5,Box,5,2094.00,1.35,1.15,1.1,
SLHC,Ni Alloy,3.5,Box,5,1638.00,1.35,1.15,1.1,
SLHC,S13CR or Less,3.5,Box,5,534.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,4,Box,5,1317.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,4,Box,5,1956.00,1.35,1.15,1.1,
SLHC,Ni Alloy,4,Box,5,2043.00,1.35,1.15,1.1,
SLHC,S13CR or Less,4,Box,5,2390.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,4.5,Box,5,767.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,4.5,Box,5,1741.00,1.35,1.15,1.1,
SLHC,Ni Alloy,4.5,Box,5,1388.00,1.35,1.15,1.1,
SLHC,S13CR or Less,4.5,Box,5,1128.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,5,Box,5,1263.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,5,Box,5,1551.00,1.35,1.15,1.1,
SLHC,Ni Alloy,5,Box,5,994.00,1.35,1.15,1.1,
SLHC,S13CR or Less,5,Box,5,1039.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,5.5,Box,5,1050.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,5.5,Box,5,1236.00,1.35,1.15,1.1,
SLHC,Ni Alloy,5.5,Box,5,2008.00,1.35,1.15,1.1,
SLHC,S13CR or Less,5.5,Box,5,641.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,6.625,Box,5,641.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,6.625,Box,5,1535.00,1.35,1.15,1.1,
SLHC,Ni Alloy,6.625,Box,5,645.00,1.35,1.15,1.1,
SLHC,S13CR or Less,6.625,Box,5,743.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,7,Box,5,1736.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,7,Box,5,2306.00,1.35,1.15,1.1,
SLHC,Ni Alloy,7,Box,5,2266.00,1.35,1.15,1.1,
SLHC,S13CR or Less,7,Box,5,1757.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,7.625,Box,5,1122.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,7.625,Box,5,1157.00,1.35,1.15,1.1,
SLHC,Ni Alloy,7.625,Box,5,1542.00,1.35,1.15,1.1,
SLHC,S13CR or Less,7.625,Box,5,1216.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,2.375,Box,16,1150.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,2.375,Box,16,1476.00,1.35,1.15,1.1,
SLHC,Ni Alloy,2.375,Box,16,1295.00,1.35,1.15,1.1,
SLHC,S13CR or Less,2.375,Box,16,842.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,2.875,Box,16,1553.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,2.875,Box,16,714.00,1.35,1.15,1.1,
SLHC,Ni Alloy,2.875,Box,16,1680.00,1.35,1.15,1.1,
SLHC,S13CR or Less,2.875,Box,16,725.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,3.5,Box,16,1028.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,3.5,Box,16,2024.00,1.35,1.15,1.1,
SLHC,Ni Alloy,3.5,Box,16,1103.00,1.35,1.15,1.1,
SLHC,S13CR or Less,3.5,Box,16,1176.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,4,Box,16,1084.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,4,Box,16,2371.00,1.35,1.15,1.1,
SLHC,Ni Alloy,4,Box,16,2047.00,1.35,1.15,1.1,
SLHC,S13CR or Less,4,Box,16,1927.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,4.5,Box,16,2274.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,4.5,Box,16,677.00,1.35,1.15,1.1,
SLHC,Ni Alloy,4.5,Box,16,1278.00,1.35,1.15,1.1,
SLHC,S13CR or Less,4.5,Box,16,916.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,5,Box,16,869.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,5,Box,16,1821.00,1.35,1.15,1.1,
SLHC,Ni Alloy,5,Box,16,1986.00,1.35,1.15,1.1,
SLHC,S13CR or Less,5,Box,16,572.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,5.5,Box,16,1677.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,5.5,Box,16,1606.00,1.35,1.15,1.1,
SLHC,Ni Alloy,5.5,Box,16,749.00,1.35,1.15,1.1,
SLHC,S13CR or Less,5.5,Box,16,1351.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,6.625,Box,16,737.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,6.625,Box,16,1931.00,1.35,1.15,1.1,
SLHC,Ni Alloy,6.625,Box,16,2324.00,1.35,1.15,1.1,
SLHC,S13CR or Less,6.625,Box,16,1741.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,7,Box,16,2100.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,7,Box,16,1627.00,1.35,1.15,1.1,
SLHC,Ni Alloy,7,Box,16,516.00,1.35,1.15,1.1,
SLHC,S13CR or Less,7,Box,16,1099.00,1.35,1.15,1.1,
SLHC,22CR or Greater / Stainless Steel,7.625,Box,16,785.00,1.35,1.15,1.1,
SLHC,Low Alloy Steel,7.625,Box,16,1761.00,1.35,1.15,1.1,
SLHC,Ni Alloy,7.625,Box,16,1361.00,1.35,1.15,1.1,
SLHC,S13CR or Less,7.625,Box,16,2424.00,1.35,1.15,1.1,
SLHT,22CR or Greater / Stainless Steel,2.375,Pin,1,981.00,1.35,1.15,1.1,
SLHT,Low Alloy Steel,2.375,Pin,1,1456.00,1.35,1.15,1.1,
SLHT,Ni Alloy,2.375,Pin,1,2078.00,1.35,1.15,1.1,
SLHT,S13CR or Less,2.375,Pin,1,1455.00,1.35,1.15,1.1,
SLHT,22CR or Greater / Stainless Steel,2.875,Pin,1,1381.00,1.35,1.15,1.1,
SLHT,Low Alloy Steel,2.875,Pin,1,1736.00,1.35,1.15,1.1,
SLHT,Ni Alloy,2.875,Pin,1,1334.00,1.35,1.15,1.1,
SLHT,S13CR or Less,2.875,Pin,1,1922.00,1.35,1.15,1.1,
SLHT,22CR or Greater / Stainless Steel,3.5,Pin,1,2295.00,1.35,1.15,1.1,
SLHT,Low Alloy Steel,3.5,Pin,1,1479.00,1.35,1.15,1.1,
SLHT,Ni Alloy,3.5,Pin,1,1365.00,1.35,1.15,1.1,
